Date,MaxT,MinT,Humidity,Wind,Rain,Unnamed:0
9/9/2024,31.3,23.7,84,10.5,24.9,0
9/10/2024,31.8,24.2,81,11.2,18.3,0
9/11/2024,32.4,24.8,77,12.8,13.6,0
9/12/2024,33,25.4,73,14.2,20.5,0
9/13/2024,32.4,24.8,78,12.5,29.1,0
9/14/2024,31.7,24.1,82,11,37.8,0
9/15/2024,31.1,23.5,86,9.8,46.3,0
9/16/2024,31.5,23.9,83,10.6,34.7,0
9/17/2024,32.1,24.5,79,12.1,26.2,0
9/18/2024,32.7,25.1,75,13.7,19.4,0
9/19/2024,32.1,24.5,80,11.9,14.8,0
9/20/2024,31.4,23.8,84,10.3,11.3,0
9/21/2024,30.8,23.2,88,9.1,17.9,0
9/22/2024,31.2,23.6,85,9.9,25.4,0
9/23/2024,31.8,24.2,81,11.5,33.2,0
9/24/2024,32.4,24.8,77,13.1,41.7,0
9/25/2024,31.9,24.3,82,11.3,30.6,0
9/26/2024,31.2,23.6,86,9.8,23.5,0
9/27/2024,30.6,23,90,8.6,17.2,0
9/28/2024,30.9,23.3,87,9.3,12.8,0
9/29/2024,31.5,23.9,83,10.9,9.4,0
9/30/2024,32.1,24.5,79,12.4,7.1,0
10/1/2024,31.5,24,74,11.6,5.6,0
10/2/2024,30.9,23.4,78,10.2,8.2,0
10/3/2024,30.3,22.8,82,9,12.5,0
10/4/2024,30.7,23.2,80,9.5,17.6,0
10/5/2024,31.2,23.7,76,10.8,23.8,0
10/6/2024,31.8,24.3,72,12.2,29.5,0
10/7/2024,31.3,23.8,76,10.9,21.2,0
10/8/2024,30.7,23.2,80,9.6,15.7,0
10/9/2024,30.1,22.6,84,8.4,10.9,0
10/10/2024,30.5,23,82,8.9,7.4,0
10/11/2024,31,23.5,78,10.3,4.8,0
10/12/2024,31.6,24.1,74,11.7,9.3,0
10/13/2024,31.1,23.6,78,10.3,13.6,0
10/14/2024,30.5,23,82,9.1,18.4,0
10/15/2024,29.9,22.4,86,7.9,24.7,0
10/16/2024,30.3,22.8,84,8.5,16.5,0
10/17/2024,30.8,23.3,80,9.8,11.2,0
10/18/2024,31.4,23.9,76,11.2,7.8,0
10/19/2024,30.9,23.4,80,9.9,5.3,0
10/20/2024,30.3,22.8,84,8.7,3.6,0
10/21/2024,29.7,22.2,88,7.5,6.7,0
10/22/2024,30.1,22.6,86,8,10.8,0
10/23/2024,30.6,23.1,82,9.4,15.3,0
10/24/2024,31.2,23.7,78,10.7,20.6,0
10/25/2024,30.7,23.2,82,9.3,14.2,0
10/26/2024,30.1,22.6,86,8.2,9.7,0
10/27/2024,29.5,22,90,7,6.1,0
10/28/2024,29.9,22.4,88,7.6,3.9,0
10/29/2024,30.4,22.9,84,8.9,8.4,0
10/30/2024,31,23.5,80,10.3,4.2,0
10/31/2024,30.5,23,84,9,2.7,0
11/1/2024,29,21.8,70,9.5,1.3,0
11/2/2024,28.4,21.2,74,8.3,0.8,0
11/3/2024,27.8,20.6,78,7.1,0.3,0
11/4/2024,28.2,21,76,7.7,1.5,0
11/5/2024,28.7,21.5,72,8.9,3.2,0
11/6/2024,29.3,22.1,68,10.1,5.7,0
11/7/2024,28.8,21.6,72,9.1,2.9,0
11/8/2024,28.2,21,76,7.9,1.6,0
11/9/2024,27.6,20.4,80,6.8,0.6,0
11/10/2024,28,20.8,78,7.3,0.2,0
11/11/2024,28.5,21.3,74,8.4,1.1,0
11/12/2024,29.1,21.9,70,9.7,2.4,0
11/13/2024,28.6,21.4,74,8.6,4.3,0
11/14/2024,28,20.8,78,7.5,1.9,0
11/15/2024,27.4,20.2,82,6.4,0.8,0
11/16/2024,27.8,20.6,80,6.9,0.3,0
11/17/2024,28.3,21.1,76,8,0,0
11/18/2024,28.9,21.7,72,9.2,0.5,0
11/19/2024,28.4,21.2,76,8.2,1.7,0
11/20/2024,27.8,20.6,80,7,3.5,0
11/21/2024,27.2,20,84,5.9,1.2,0
11/22/2024,27.6,20.4,82,6.5,0.4,0
11/23/2024,28.1,20.9,78,7.6,0,0
11/24/2024,28.7,21.5,74,8.8,0.8,0
11/25/2024,28.2,21,78,7.8,2.1,0
11/26/2024,27.6,20.4,82,6.6,3.7,0
11/27/2024,27,19.8,86,5.5,1.5,0
11/28/2024,27.4,20.2,84,6,0.6,0
11/29/2024,27.9,20.7,80,7.2,0.3,0
11/30/2024,28.5,21.3,76,8.4,0,0
12/1/2024,26.7,19.5,65,7.3,0,0
12/2/2024,26.1,18.9,68,6.5,0,0
12/3/2024,25.5,18.3,71,5.7,0,0
12/4/2024,25.9,18.7,69,6.1,0,0
12/5/2024,26.4,19.2,66,7,0,0
12/6/2024,26.9,19.7,63,7.9,0,0
12/7/2024,26.5,19.3,67,7.1,0.2,0
12/8/2024,25.9,18.7,70,6.2,0,0
12/9/2024,25.3,18.1,73,5.4,0,0
12/10/2024,25.7,18.5,71,5.9,0,0
12/11/2024,26.2,19,68,6.8,0,0
12/12/2024,26.7,19.5,65,7.6,0.1,0
12/13/2024,26.3,19.1,68,6.9,0.5,0
12/14/2024,25.7,18.5,71,6,0.2,0
12/15/2024,25.1,17.9,74,5.2,0,0
12/16/2024,25.5,18.3,72,5.7,0,0
12/17/2024,26,18.8,69,6.5,0,0
12/18/2024,26.5,19.3,66,7.4,0.3,0
12/19/2024,26.1,18.9,69,6.7,0.7,0
12/20/2024,25.5,18.3,72,5.8,0.4,0
12/21/2024,24.9,17.7,75,5,0.1,0
12/22/2024,24.4,17.2,78,4.5,0,0
12/23/2024,24.8,17.6,76,4.9,0,0
12/24/2024,25.3,18.1,73,5.6,0.2,0
12/25/2024,25.8,18.6,70,6.5,0.6,0
12/26/2024,25.4,18.2,73,5.8,1,0
12/27/2024,24.8,17.6,76,5,1.5,0
12/28/2024,24.2,17,79,4.3,2.1,0
12/29/2024,23.7,16.5,82,3.9,2.8,0
12/30/2024,24.1,16.9,80,4.2,0,0
12/31/2024,24.6,17.4,77,4.9,0,0
